DateTime,zone1,zone2,zone3,zone4,zone5,zone6,zone7
1/18/23 19:00,"30,77","64,36","69,09","37,13","15,33","26,96","77,49"
1/18/23 19:10,"30,98","63,32","68,16","37,18","15,84","26,90","73,27"
1/18/23 19:20,"29,74","64,04","66,25","36,79","15,86","26,68","75,13"
1/18/23 19:30,"29,58","63,47","67,91","36,42","14,75","26,74","73,20"
1/18/23 19:40,"29,50","62,59","67,08","34,76","15,30","27,15","73,86"
1/18/23 19:50,"27,66","63,49","66,22","33,57","15,42","26,79","69,72"
1/18/23 20:00,"26,97","62,78","65,28","33,51","15,45","26,95","68,13"
1/18/23 20:10,"26,77","63,86","63,14","33,70","14,86","27,06","71,17"
1/18/23 20:20,"26,75","61,94","63,99","34,07","12,95","26,82","72,52"
1/18/23 20:30,"26,60","62,32","63,85","33,79","12,45","26,70","70,70"
1/18/23 20:40,"26,26","61,60","65,40","34,20","11,73","26,89","72,48"
1/18/23 20:50,"26,14","62,58","65,22","34,36","11,27","26,83","68,64"
1/18/23 21:00,"25,70","61,63","63,71","33,66","10,42","26,48","65,52"
1/18/23 21:10,"25,24","59,91","63,68","33,25","10,31","26,41","59,76"
1/18/23 21:20,"25,50","58,57","63,27","33,23","10,72","27,66","57,84"
1/18/23 21:30,"25,52","51,21","61,80","32,75","10,65","27,86","68,23"
1/18/23 21:40,"25,27","51,58","60,28","32,89","10,64","28,23","69,44"
1/18/23 21:50,"25,53","50,83","60,82","26,63","11,11","26,99","67,44"
1/18/23 22:00,"25,50","51,89","60,41","20,39","11,47","26,54","65,25"
1/18/23 22:10,"25,20","49,96","58,63","19,96","11,12","25,89","53,94"
1/18/23 22:20,"25,09","48,15","58,98","19,72","10,74","26,36","61,99"
1/18/23 22:30,"24,79","47,75","56,52","19,62","11,03","25,93","67,24"
1/18/23 22:40,"24,56","50,72","55,56","19,55","10,75","25,72","52,97"
1/18/23 22:50,"24,51","48,59","51,14","19,32","10,15","25,51","41,78"
1/18/23 23:00,"24,37","45,63","50,22","18,96","10,08","25,01","39,44"
1/18/23 23:10,"25,02","44,07","53,51","19,19","10,27","24,68","40,06"
1/18/23 23:20,"25,28","42,75","52,32","19,40","9,87","24,90","44,75"
1/18/23 23:30,"25,34","41,18","51,40","19,33","9,74","24,75","44,16"
1/18/23 23:40,"25,67","39,67","49,26","18,66","9,60","24,30","44,92"
1/18/23 23:50,"26,10","39,42","49,11","18,43","9,57","25,00","42,14"
1/19/23 0:00,"26,05","37,56","46,02","18,53","9,41","25,45","42,18"
1/19/23 0:10,"25,52","38,21","44,40","18,48","9,29","25,83","40,49"
1/19/23 0:20,"25,63","35,40","42,59","18,46","9,16","25,24","39,60"
1/19/23 0:30,"23,83","34,46","43,97","18,15","9,28","24,53","39,14"
1/19/23 0:40,"20,69","31,89","43,71","18,37","9,08","24,86","43,27"
1/19/23 0:50,"20,19","33,25","43,74","18,12","8,92","24,58","42,76"
1/19/23 1:00,"20,19","30,98","42,42","17,98","9,04","23,59","40,05"
1/19/23 1:10,"20,10","31,35","42,80","17,80","8,98","23,42","42,63"
1/19/23 1:20,"20,89","29,99","42,84","17,66","9,13","23,70","41,89"
1/19/23 1:30,"21,16","30,62","41,20","17,57","8,82","23,34","42,22"
1/19/23 1:40,"20,94","28,37","42,36","17,39","8,72","23,31","39,88"
1/19/23 1:50,"20,91","30,72","39,76","17,03","8,42","23,28","52,34"
1/19/23 2:00,"20,71","31,91","39,46","17,20","8,61","23,51","66,66"
1/19/23 2:10,"18,65","30,71","37,79","17,36","8,48","23,12","68,02"
1/19/23 2:20,"18,68","27,50","34,43","17,36","8,38","23,06","72,05"
1/19/23 2:30,"19,50","29,12","33,43","17,30","8,39","23,13","72,92"
1/19/23 2:40,"20,40","31,78","34,24","17,26","8,48","22,95","71,43"
1/19/23 2:50,"20,40","30,61","32,76","17,36","8,70","23,21","69,61"
1/19/23 3:00,"20,04","29,66","32,51","17,28","8,49","23,31","67,73"
1/19/23 3:10,"19,18","27,49","34,27","17,33","8,44","23,09","67,58"
1/19/23 3:20,"18,81","28,24","32,55","17,60","8,30","22,84","67,51"
1/19/23 3:30,"18,36","28,86","33,07","17,78","8,28","23,15","62,84"
1/19/23 3:40,"20,34","30,07","31,80","17,82","8,40","23,01","51,83"
1/19/23 3:50,"20,70","31,36","30,53","18,02","8,27","23,27","51,05"
1/19/23 4:00,"18,68","30,44","33,08","17,96","8,49","23,13","52,08"
1/19/23 4:10,"18,61","31,60","32,27","17,75","8,60","22,79","65,30"
1/19/23 4:20,"18,36","31,27","28,81","17,53","9,36","23,22","61,93"
1/19/23 4:30,"20,02","32,26","30,35","17,51","9,51","22,63","63,80"
1/19/23 4:40,"18,77","30,57","29,95","17,38","9,72","22,69","66,11"
1/19/23 4:50,"18,62","28,62","30,37","17,33","9,89","22,98","68,75"
1/19/23 5:00,"18,81","28,23","31,88","17,69","10,03","22,83","63,35"
1/19/23 5:10,"20,22","27,48","29,95","17,45","13,79","23,15","64,35"
1/19/23 5:20,"19,23","28,29","29,56","17,48","13,56","22,92","66,90"
1/19/23 5:30,"18,82","28,82","32,01","17,67","14,62","22,89","70,84"
1/19/23 5:40,"18,92","28,52","31,03","17,92","13,86","23,08","69,41"
1/19/23 5:50,"20,47","28,35","31,98","17,93","14,57","23,29","71,22"
1/19/23 6:00,"18,26","31,29","33,55","18,00","15,81","23,14","66,74"
1/19/23 6:10,"17,39","34,00","34,27","18,16","16,14","23,41","70,19"
1/19/23 6:20,"17,20","35,40","35,31","19,31","15,94","24,42","74,09"
1/19/23 6:30,"17,51","37,01","32,86","19,34","16,54","24,04","72,30"
1/19/23 6:40,"19,00","37,94","33,97","18,69","17,39","23,57","76,79"
1/19/23 6:50,"17,72","37,37","34,44","19,04","18,90","23,33","75,38"
1/19/23 7:00,"18,72","32,94","35,46","19,52","18,74","23,35","77,66"
1/19/23 7:10,"19,35","36,55","36,32","19,25","19,48","22,97","79,41"
1/19/23 7:20,"20,48","32,94","34,23","19,27","18,49","23,10","77,82"
1/19/23 7:30,"20,83","34,17","36,03","18,81","18,99","22,16","79,56"
1/19/23 7:40,"21,68","31,57","37,10","18,36","19,35","20,13","86,80"
1/19/23 7:50,"22,68","33,79","37,79","17,86","20,44","19,66","83,03"
1/19/23 8:00,"23,28","33,59","37,53","17,88","19,74","19,73","75,78"
1/19/23 8:10,"23,16","33,89","39,47","18,79","21,33","19,97","83,77"
1/19/23 8:20,"22,94","33,64","43,44","20,72","20,59","18,98","86,32"
1/19/23 8:30,"21,82","33,99","45,53","20,77","21,32","19,15","88,58"
1/19/23 8:40,"21,86","33,72","46,23","22,43","21,52","19,53","83,79"
1/19/23 8:50,"23,24","35,12","44,10","24,28","20,15","19,35","84,39"
1/19/23 9:00,"21,66","38,84","42,12","24,87","19,01","19,33","74,50"
1/19/23 9:10,"20,53","39,47","43,10","22,66","17,93","19,96","77,42"
1/19/23 9:20,"20,67","39,45","43,87","21,89","17,01","20,01","86,19"
1/19/23 9:30,"24,94","40,20","44,88","22,14","16,28","20,61","79,87"
1/19/23 9:40,"26,68","38,25","50,86","23,05","15,75","20,66","79,07"
1/19/23 9:50,"27,28","38,92","52,12","22,57","15,17","20,54","74,48"
1/19/23 10:00,"27,85","39,21","52,11","23,00","14,52","19,97","69,22"
1/19/23 10:10,"31,83","40,09","53,89","22,39","14,95","20,72","71,67"
1/19/23 10:20,"32,58","40,78","55,59","22,41","15,78","20,32","76,30"
1/19/23 10:30,"30,74","42,89","54,36","21,61","15,16","20,64","75,89"
1/19/23 10:40,"33,29","44,07","56,46","21,99","15,10","20,03","80,22"
1/19/23 10:50,"33,39","43,35","62,07","21,74","14,52","19,94","85,02"
1/19/23 11:00,"33,35","42,83","64,40","25,67","14,58","20,36","77,42"
1/19/23 11:10,"33,73","42,31","63,80","25,68","14,43","20,27","83,38"
1/19/23 11:20,"33,44","43,02","65,48","29,24","14,70","20,48","89,41"
1/19/23 11:30,"32,78","44,74","65,91","32,22","13,78","21,91","79,28"
1/19/23 11:40,"31,23","44,73","64,23","32,14","13,74","22,17","82,98"
1/19/23 11:50,"31,35","46,06","64,71","31,29","13,11","20,10","81,07"
1/19/23 12:00,"32,67","46,25","64,25","31,53","12,19","19,60","74,87"
1/19/23 12:10,"32,08","47,12","64,35","31,60","12,15","20,25","79,11"
1/19/23 12:20,"33,24","47,80","65,66","31,09","11,47","19,73","73,77"
1/19/23 12:30,"32,95","48,25","62,91","32,43","11,05","20,53","75,07"
1/19/23 12:40,"31,28","49,95","64,12","32,05","11,09","20,63","68,55"
1/19/23 12:50,"31,54","49,82","65,45","31,57","11,21","20,42","68,68"
1/19/23 13:00,"30,96","50,21","60,92","31,91","11,35","19,97","68,64"
1/19/23 13:10,"30,91","51,12","60,04","31,25","11,20","19,75","55,48"
1/19/23 13:20,"31,72","49,56","61,43","29,16","12,24","20,20","52,43"
1/19/23 13:30,"30,64","50,34","62,93","30,09","12,39","20,69","47,97"
1/19/23 13:40,"29,88","49,63","63,71","29,16","11,84","21,10","47,14"
1/19/23 13:50,"30,44","48,15","61,97","30,85","11,08","19,99","47,88"
1/19/23 14:00,"30,42","48,08","60,74","31,07","10,56","20,46","47,20"
1/19/23 14:10,"30,12","46,99","61,16","30,27","10,82","20,20","49,53"
1/19/23 14:20,"30,84","45,85","60,40","31,12","11,58","19,97","54,55"
1/19/23 14:30,"33,75","44,77","60,71","32,81","12,03","20,22","55,17"
1/19/23 14:40,"33,30","44,87","60,66","32,75","11,92","20,44","54,19"
1/19/23 14:50,"33,89","42,69","54,42","30,53","11,29","19,72","52,46"
1/19/23 15:00,"36,28","41,68","54,74","29,57","11,38","19,70","44,54"
1/19/23 15:10,"36,09","42,64","53,66","29,85","11,89","19,52","45,17"
1/19/23 15:20,"33,49","42,35","51,45","29,62","12,03","19,43","49,80"
1/19/23 15:30,"32,72","41,90","52,70","30,11","12,18","19,26","50,43"
1/19/23 15:40,"33,43","40,70","51,79","31,25","12,30","19,96","51,85"
1/19/23 15:50,"33,56","41,86","51,92","31,23","15,13","19,88","46,07"
1/19/23 16:00,"33,37","41,94","54,17","31,52","16,97","19,75","49,46"
1/19/23 16:10,"32,85","42,35","53,88","30,87","18,09","19,28","44,62"
1/19/23 16:20,"32,60","42,48","53,75","31,30","19,05","19,41","43,46"
1/19/23 16:30,"32,87","41,39","54,65","30,55","18,63","18,87","46,64"
1/19/23 16:40,"31,61","42,62","52,79","29,86","18,67","19,11","51,14"
1/19/23 16:50,"30,40","46,13","50,76","29,55","18,95","19,14","51,22"
1/19/23 17:00,"30,68","46,09","52,26","29,98","17,84","19,32","53,45"
1/19/23 17:10,"30,71","42,64","51,82","30,09","17,46","19,51","56,26"
1/19/23 17:20,"29,31","43,46","50,99","30,07","17,05","19,40","56,28"
1/19/23 17:30,"29,12","41,45","53,85","29,97","16,91","19,27","58,04"
1/19/23 17:40,"28,34","43,44","54,76","31,49","18,28","19,28","57,34"
1/19/23 17:50,"28,66","43,46","55,09","31,69","18,08","19,21","48,49"
1/19/23 18:00,"29,94","45,82","57,36","29,66","17,07","19,43","48,14"
1/19/23 18:10,"30,14","48,43","59,44","30,40","16,68","19,78","51,60"
1/19/23 18:20,"30,45","50,04","59,85","31,30","16,35","21,40","55,10"
1/19/23 18:30,"30,23","54,87","65,46","32,51","16,28","22,17","47,34"
1/19/23 18:40,"30,21","59,85","67,86","33,12","15,37","24,59","49,01"
1/19/23 18:50,"30,80","58,54","68,35","33,41","15,10","25,40","46,68"
1/19/23 19:00,"30,87","56,45","67,31","33,49","15,27","25,86","45,81"
1/19/23 19:10,"30,50","56,32","66,68","33,59","15,83","25,50","40,34"
1/19/23 19:20,"30,01","54,70","64,47","32,91","16,04","25,82","43,64"
1/19/23 19:30,"29,94","55,51","65,23","32,67","15,75","25,81","45,11"
1/19/23 19:40,"29,56","55,83","64,06","32,89","15,00","25,55","40,15"
1/19/23 19:50,"29,49","55,79","61,96","32,77","14,84","26,22","44,20"
1/19/23 20:00,"29,93","56,32","63,48","32,77","13,78","26,23","45,26"
1/19/23 20:10,"28,68","56,21","64,71","32,62","13,79","26,43","46,94"
1/19/23 20:20,"26,92","56,12","62,12","32,80","12,73","27,05","46,40"
1/19/23 20:30,"26,47","55,44","63,95","33,12","12,63","26,93","46,10"
1/19/23 20:40,"27,18","56,96","63,88","32,89","12,73","27,44","43,58"
1/19/23 20:50,"26,76","57,02","61,48","32,90","12,68","27,23","43,29"
1/19/23 21:00,"27,32","55,08","60,61","32,88","9,94","27,48","46,45"
1/19/23 21:10,"26,89","57,53","62,08","33,16","9,77","26,95","41,73"
1/19/23 21:20,"26,63","56,62","61,38","32,84","10,16","26,90","40,13"
1/19/23 21:30,"26,03","59,14","62,17","32,59","10,49","26,43","42,17"
1/19/23 21:40,"26,68","57,01","62,20","32,99","10,38","26,80","43,12"
1/19/23 21:50,"26,08","57,74","60,17","32,36","10,40","26,68","39,21"
1/19/23 22:00,"25,86","56,85","59,00","32,07","10,58","24,95","40,97"
1/19/23 22:10,"27,13","55,80","59,75","29,24","10,40","24,91","42,77"
1/19/23 22:20,"29,69","54,26","56,18","30,10","10,27","24,91","43,57"
1/19/23 22:30,"29,29","55,85","56,39","29,04","10,39","24,64","42,63"
1/19/23 22:40,"29,34","56,72","57,07","28,58","10,30","24,91","44,54"
1/19/23 22:50,"29,05","53,55","54,01","28,02","10,19","24,53","41,36"
1/19/23 23:00,"29,04","53,46","53,84","27,59","10,28","24,36","41,93"
1/19/23 23:10,"27,75","51,61","52,96","27,84","10,27","24,30","67,88"
1/19/23 23:20,"27,96","50,72","48,49","27,80","10,24","24,14","70,28"
1/19/23 23:30,"28,79","48,11","48,57","27,63","10,06","23,79","71,19"
1/19/23 23:40,"28,36","45,84","48,91","27,55","10,03","23,97","71,03"
1/19/23 23:50,"28,41","45,89","48,36","27,08","10,16","23,73","72,47"
1/20/23 0:00,"28,44","43,56","47,75","26,93","10,61","23,67","69,53"
1/20/23 0:10,"28,39","41,05","45,68","27,20","10,10","23,77","66,63"
1/20/23 0:20,"28,74","40,97","44,20","26,65","9,53","23,23","65,58"
1/20/23 0:30,"28,26","38,24","43,75","26,27","9,45","23,29","69,74"
1/20/23 0:40,"28,57","39,09","43,05","26,60","9,26","22,81","66,80"
1/20/23 0:50,"28,90","38,24","42,93","26,28","9,38","22,77","69,57"
1/20/23 1:00,"28,60","37,29","41,81","26,00","9,15","22,55","72,97"
1/20/23 1:10,"28,73","35,06","40,17","25,60","8,97","22,37","72,79"
1/20/23 1:20,"29,39","35,41","41,05","25,53","9,02","22,23","72,25"
1/20/23 1:30,"29,66","34,39","40,52","25,43","8,91","22,33","73,15"
1/20/23 1:40,"29,81","34,26","39,96","25,44","8,87","22,30","73,71"
1/20/23 1:50,"29,58","35,38","39,27","25,29","8,66","22,10","70,22"
1/20/23 2:00,"29,55","35,98","39,14","25,12","8,60","21,94","70,16"
1/20/23 2:10,"27,99","36,49","40,01","25,32","8,59","21,89","77,15"
1/20/23 2:20,"29,27","32,01","37,97","25,26","8,55","21,60","75,81"
1/20/23 2:30,"29,67","32,15","38,04","25,12","8,49","21,31","74,54"
1/20/23 2:40,"28,99","34,88","39,72","25,27","8,51","21,50","75,96"
1/20/23 2:50,"28,48","32,63","37,82","25,31","8,37","22,01","68,79"
1/20/23 3:00,"29,24","32,16","37,98","25,00","8,40","21,77","68,60"
1/20/23 3:10,"28,59","31,62","38,80","24,98","8,32","21,63","65,63"
1/20/23 3:20,"28,15","30,30","37,93","25,46","8,25","21,62","70,65"
1/20/23 3:30,"28,48","32,25","38,86","25,80","8,37","21,16","67,39"
1/20/23 3:40,"28,52","30,85","37,35","25,83","8,36","21,22","68,44"
1/20/23 3:50,"28,91","31,01","37,67","26,28","8,38","21,64","67,60"
1/20/23 4:00,"29,50","31,97","37,51","26,02","8,38","21,59","70,01"
1/20/23 4:10,"29,37","28,59","39,10","25,84","8,80","21,07","64,51"
1/20/23 4:20,"29,38","28,45","37,74","25,66","9,25","21,40","65,24"
1/20/23 4:30,"28,76","27,45","38,38","25,35","11,77","21,36","66,62"
1/20/23 4:40,"28,92","26,74","38,89","24,96","13,59","21,45","67,69"
1/20/23 4:50,"28,84","27,14","36,01","25,50","12,94","21,43","70,83"
1/20/23 5:00,"28,47","27,31","35,41","25,75","13,02","21,44","70,89"
1/20/23 5:10,"28,76","27,31","36,43","24,96","12,62","21,22","73,43"
1/20/23 5:20,"28,57","26,11","35,14","25,35","12,59","20,96","74,43"
1/20/23 5:30,"28,95","28,63","35,27","25,65","13,41","21,53","76,32"
1/20/23 5:40,"28,60","28,85","37,69","25,43","13,90","21,34","74,62"
1/20/23 5:50,"28,10","29,07","40,13","25,52","14,84","21,44","69,75"
1/20/23 6:00,"28,54","31,35","39,46","26,15","16,09","21,68","70,46"
1/20/23 6:10,"27,94","31,59","40,30","26,61","17,56","21,91","73,33"
1/20/23 6:20,"28,59","33,42","42,70","27,07","16,57","21,72","74,37"
1/20/23 6:30,"29,82","33,95","44,41","26,53","17,42","22,02","73,54"
1/20/23 6:40,"27,44","34,68","41,92","21,67","17,22","21,93","76,72"
1/20/23 6:50,"28,38","34,39","41,98","22,20","15,92","21,46","83,95"
1/20/23 7:00,"30,67","32,82","42,66","24,54","17,40","21,56","80,02"
1/20/23 7:10,"29,64","33,08","44,89","25,77","19,36","21,31","80,91"
1/20/23 7:20,"31,42","31,35","43,58","29,09","19,77","21,08","86,68"
1/20/23 7:30,"32,51","29,61","46,56","28,29","19,77","19,57","90,68"
1/20/23 7:40,"31,00","28,97","51,02","27,72","20,49","18,04","80,72"
1/20/23 7:50,"31,33","28,73","47,59","28,05","20,52","17,47","90,89"
1/20/23 8:00,"30,61","30,10","48,49","28,51","21,61","17,88","89,36"
1/20/23 8:10,"30,64","31,34","49,86","29,30","21,77","18,46","91,48"
1/20/23 8:20,"29,69","31,77","50,11","26,78","21,13","18,52","89,25"
1/20/23 8:30,"27,28","32,03","52,87","25,54","21,37","17,98","90,00"
1/20/23 8:40,"27,67","32,83","51,86","29,81","20,60","17,98","91,73"
1/20/23 8:50,"29,35","32,96","56,03","29,68","20,98","18,61","87,31"
1/20/23 9:00,"29,73","34,04","57,55","32,28","19,06","18,49","83,91"
1/20/23 9:10,"32,05","37,23","55,08","31,78","18,41","17,66","84,19"
1/20/23 9:20,"30,19","39,22","56,22","33,19","18,07","18,45","84,41"
1/20/23 9:30,"29,54","38,13","63,17","33,31","17,16","18,05","80,71"
1/20/23 9:40,"29,67","37,52","65,34","35,38","16,65","18,47","79,73"
1/20/23 9:50,"29,75","38,30","68,60","34,53","15,97","17,41","75,22"
1/20/23 10:00,"30,46","37,69","70,15","34,78","15,90","17,66","80,74"
1/20/23 10:10,"30,85","37,85","67,83","35,87","15,69","18,58","83,06"
1/20/23 10:20,"30,51","38,89","62,01","36,37","15,79","18,48","75,52"
1/20/23 10:30,"30,68","40,20","63,62","35,10","14,65","18,54","84,54"
1/20/23 10:40,"31,16","42,88","66,99","33,59","13,32","18,75","89,12"
1/20/23 10:50,"30,34","43,23","67,26","30,45","14,56","18,99","89,51"
1/20/23 11:00,"30,79","45,37","68,37","33,11","14,46","19,26","88,88"
1/20/23 11:10,"30,97","44,88","67,02","34,88","14,56","19,48","90,15"
1/20/23 11:20,"31,33","45,90","64,22","34,49","15,01","18,78","90,76"
1/20/23 11:30,"31,60","47,98","63,31","36,57","14,60","18,80","94,32"
1/20/23 11:40,"31,71","51,40","63,27","40,65","13,90","19,16","90,52"
1/20/23 11:50,"34,71","50,07","61,74","34,01","12,79","19,82","94,36"
1/20/23 12:00,"35,48","50,26","64,47","35,37","11,53","19,10","92,01"
1/20/23 12:10,"35,50","50,87","63,69","36,06","11,14","19,65","83,04"
1/20/23 12:20,"35,22","49,45","61,73","35,81","10,79","19,73","81,35"
1/20/23 12:30,"34,25","51,74","61,38","35,87","11,02","19,73","83,64"
1/20/23 12:40,"35,73","50,89","60,58","34,83","10,73","20,22","87,80"
1/20/23 12:50,"34,90","49,92","58,79","36,73","10,56","19,83","78,56"
1/20/23 13:00,"36,63","49,66","59,97","35,30","10,37","19,59","81,55"
1/20/23 13:10,"38,09","48,27","57,96","35,33","10,20","19,83","81,21"
1/20/23 13:20,"36,79","46,21","56,22","35,89","10,32","19,53","82,96"
1/20/23 13:30,"36,68","45,66","56,15","36,09","10,27","19,52","84,23"
1/20/23 13:40,"36,96","44,82","56,52","34,96","10,10","19,44","69,51"
1/20/23 13:50,"38,59","44,73","57,90","32,66","9,82","19,56","70,85"
1/20/23 14:00,"38,86","43,79","58,49","32,32","10,39","18,95","72,19"
1/20/23 14:10,"39,84","43,64","61,94","32,40","11,60","19,23","70,70"
1/20/23 14:20,"41,20","43,20","63,31","32,69","11,44","18,82","74,80"
1/20/23 14:30,"40,77","42,73","62,35","32,39","11,32","18,46","77,30"
1/20/23 14:40,"41,89","43,89","60,93","30,62","11,51","18,37","79,18"
1/20/23 14:50,"42,03","41,63","63,08","29,99","12,39","19,20","71,52"
1/20/23 15:00,"42,19","40,54","61,74","30,19","12,28","18,48","67,46"
1/20/23 15:10,"45,82","40,94","63,31","30,02","11,81","18,17","60,95"
1/20/23 15:20,"46,97","39,94","65,57","30,39","12,83","18,26","64,21"
1/20/23 15:30,"49,76","39,36","62,03","30,02","18,67","18,34","60,98"
1/20/23 15:40,"45,26","40,57","64,63","29,74","18,06","18,35","61,11"
1/20/23 15:50,"43,77","40,84","65,55","29,29","16,99","17,86","49,36"
1/20/23 16:00,"40,70","40,43","60,47","28,63","15,30","18,18","40,11"
1/20/23 16:10,"40,06","42,00","60,41","29,16","16,01","18,10","35,48"
1/20/23 16:20,"40,88","43,09","62,55","28,14","17,13","17,60","48,21"
1/20/23 16:30,"41,35","41,89","61,54","27,78","15,65","17,60","47,47"
1/20/23 16:40,"37,58","42,35","62,72","27,60","15,43","17,52","43,57"
1/20/23 16:50,"35,36","42,99","62,90","27,65","16,64","17,68","44,90"
1/20/23 17:00,"31,81","44,35","62,61","27,71","19,50","17,45","49,72"
1/20/23 17:10,"33,84","44,08","61,91","29,65","19,34","17,32","49,21"
1/20/23 17:20,"34,52","44,39","61,73","29,65","19,26","17,26","52,95"
1/20/23 17:30,"33,42","43,92","60,76","29,67","18,15","17,64","61,66"
1/20/23 17:40,"31,75","44,97","58,93","29,95","18,09","17,85","58,44"
1/20/23 17:50,"32,31","45,65","61,21","29,28","18,00","18,43","53,13"
1/20/23 18:00,"32,68","46,31","63,45","30,34","17,14","18,85","51,05"
1/20/23 18:10,"32,52","48,46","65,82","31,04","16,81","19,00","56,45"
1/20/23 18:20,"32,97","48,97","68,57","31,48","16,89","21,12","57,04"
1/20/23 18:30,"33,04","50,98","72,45","33,06","17,11","22,31","50,60"
1/20/23 18:40,"33,69","55,00","73,73","33,50","17,04","24,28","47,90"
1/20/23 18:50,"33,56","53,34","75,04","35,49","16,48","25,40","45,54"
1/20/23 19:00,"33,39","51,64","74,28","35,77","15,37","25,35","40,97"
1/20/23 19:10,"32,98","52,76","72,85","35,47","15,23","24,91","41,47"
